date,classification,sentiment_score,value,Closed PnL,Size USD,profit,pnl_per_usd
2024-12-04,Extreme Greed,2,78,24999.92024,24999.94,1,0.9999992095981031
2024-12-04,Extreme Greed,2,78,5834.846722,5834.85,1,0.99999943820321
2024-12-04,Extreme Greed,2,78,19.418084,19.42,1,0.9999013388259526
2024-12-04,Extreme Greed,2,78,4593.468203,4593.47,1,0.9999996087924815
2024-12-04,Extreme Greed,2,78,11489.99,11490.0,1,0.9999991296779809
2024-12-04,Extreme Greed,2,78,3062.197235,3062.2,1,0.9999990970544054
2024-12-04,Extreme Greed,2,78,22902.25801,22902.28,1,0.9999990398335887
2024-12-04,Extreme Greed,2,78,155.099868,155.1,1,0.9999991489361701
2024-12-04,Extreme Greed,2,78,52.052456,52.05,1,1.0000471853986552
2024-12-04,Extreme Greed,2,78,1890.455892,1890.46,1,0.9999978269839086
2024-12-04,Extreme Greed,2,78,24999.96845,24999.99,1,0.9999991379996551
2024-12-04,Extreme Greed,2,78,24999.96399,24999.98,1,0.9999993595994877
2024-12-04,Extreme Greed,2,78,82.495936,82.5,1,0.9999507393939394
2024-12-04,Extreme Greed,2,78,28.486878,28.49,1,0.9998904176904178
2024-12-04,Extreme Greed,2,78,284.48208,284.48,1,1.0000073115860517
2024-12-04,Extreme Greed,2,78,26.03778,26.04,1,0.9999147465437789
2024-12-04,Extreme Greed,2,78,1280.491607,1280.49,1,1.0000012549883248
2024-12-04,Extreme Greed,2,78,38.66997,38.67,1,0.9999992242048099
2024-12-04,Extreme Greed,2,78,39.31447,39.31,1,1.0001137115237853
2024-12-04,Extreme Greed,2,78,15.596888,15.6,1,0.9998005128205129
2024-12-04,Extreme Greed,2,78,23204.3022,23204.32,1,0.9999992329014596
2024-12-04,Extreme Greed,2,78,24999.88526,24999.9,1,0.9999994103976415
2024-12-05,Extreme Greed,2,84,7546.840006,7546.85,1,0.9999986757388845
2024-12-05,Extreme Greed,2,84,4426.740219,4426.74,1,1.000000049472072
2024-12-05,Extreme Greed,2,84,13026.33904,13026.35,1,0.9999991586284723
2024-12-05,Extreme Greed,2,84,24999.95682,24999.98,1,0.9999990727992583
2024-12-06,Greed,1,72,24999.91927,24999.94,1,0.9999991707980099
2024-12-06,Greed,1,72,4301.134372,4301.14,1,0.9999986915096928
2024-12-06,Greed,1,72,173.937374,173.94,1,0.9999849028400598
2024-12-06,Greed,1,72,15.949989,15.95,1,0.9999993103448277
2024-12-06,Greed,1,72,89.649935,89.65,1,0.9999992749581706
2024-12-06,Greed,1,72,114.537417,114.54,1,0.9999774489261394
2024-12-06,Greed,1,72,100.512427,100.51,1,1.0000241468510596
2024-12-06,Greed,1,72,4058.447049,4058.45,1,0.9999992728751125
2024-12-06,Greed,1,72,343.74975,343.75,1,0.9999992727272727
2024-12-06,Greed,1,72,141.762397,141.76,1,1.0000169088600452
2024-12-06,Greed,1,72,21.587485,21.59,1,0.9998835108846689
2024-12-06,Greed,1,72,73.974947,73.97,1,1.0000668784642424
2024-12-06,Greed,1,72,465.024662,465.02,1,1.0000100253752526
2024-12-06,Greed,1,72,56.512459,56.51,1,1.0000435144222262
2024-12-06,Greed,1,72,93.087433,93.09,1,0.9999724245353958
2024-12-06,Greed,1,72,45.099968,45.1,1,0.9999992904656319
2024-12-06,Greed,1,72,114.537417,114.54,1,0.9999774489261394
2024-12-06,Greed,1,72,146.574894,146.57,1,1.0000333901889882
2024-12-06,Greed,1,72,84.012439,84.01,1,1.0000290322580645
2024-12-06,Greed,1,72,27.49998,27.5,1,0.9999992727272727
2024-12-06,Greed,1,72,296.312285,296.31,1,1.0000077115183421
2024-12-06,Greed,1,72,53.349962,53.35,1,0.9999992877225866
2024-12-06,Greed,1,72,31.074978,31.07,1,1.0001602188606373
2024-12-06,Greed,1,72,14151.62721,14151.64,1,0.9999990962178236
2024-12-06,Greed,1,72,24999.97223,24999.99,1,0.9999992891997156
2024-12-07,Extreme Greed,2,75,24999.89746,24999.92,1,0.999999098397115
2024-12-07,Extreme Greed,2,75,24999.86955,24999.89,1,0.9999991819964008
2024-12-07,Extreme Greed,2,75,24999.85562,24999.87,1,0.9999994247970089
2024-12-07,Extreme Greed,2,75,0.0,4579.79,0,0.0
2024-12-07,Extreme Greed,2,75,0.0,417.88,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,725.7,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,725.7,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,1635.24,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,396.72,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,1514.29,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,2000.43,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,725.67,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,483.78,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,1789.99,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,677.6,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,726.0,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,2637.8,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,958.32,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,4998.65,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,4997.15,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,4996.16,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,4998.26,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,4999.78,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,4998.82,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,5007.45,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,999.13,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,4001.39,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,998.51,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,3998.93,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,996.14,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,4001.06,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,4997.72,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,4998.8,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,4994.62,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,4.84,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,482.7,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,4515.66,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,483.36,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,24.17,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,483.32,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,483.32,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,3523.26,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,723.66,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,723.66,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,723.63,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,106.12,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,16.88,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,2966.39,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,5576.98,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,4417.1,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,9997.95,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,8967.75,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,1033.08,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,1290.53,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,8708.07,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,9995.48,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,8972.25,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,47.84,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,983.19,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,8771.66,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,1226.79,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,720.26,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,1000.23,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,5020.3,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,653.26,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,2601.08,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,33.51,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,9965.81,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,1000.44,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,47.87,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,8621.03,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,1038.24,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,1999.92,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,6961.13,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,1709.85,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,1709.55,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,1139.58,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,988.59,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,4452.22,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,9998.82,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,9997.69,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,799.46,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,988.59,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,1139.4,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,7069.14,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,9996.0,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,2000.24,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,7999.06,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,9999.77,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,985.22,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,35.43,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,490.57,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,8485.02,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,982.69,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,8745.68,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,106.53,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,2800.24,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,7089.1,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,3059.28,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,6937.82,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,496.46,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,9506.12,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,1728.34,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,1728.26,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,6546.09,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,7810.76,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,2187.11,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,1730.1,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,1761.93,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,6507.48,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,7713.99,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,2283.39,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,1731.45,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,1476.58,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,625.17,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,6175.51,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,1342.51,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,625.06,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,4411.45,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,2594.14,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,1026.85,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,9738.14,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,1001.59,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,546.49,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,8449.32,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,10002.02,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,10001.48,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,9999.54,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,810.17,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,9189.5,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,662.18,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,4607.8,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,1001.98,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,809.89,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,34.63,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,2881.53,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,4228.88,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,4994.7,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,775.63,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,9999.54,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,48.28,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,1281.83,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,8668.67,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,6339.32,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,3659.63,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,9999.76,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,1009.89,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,4993.67,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,3923.26,0,0.0
2024-12-08,Extreme Greed,2,79,0.0,3684.1,0,0.0
2024-12-11,Greed,1,74,109.216737,109.22,1,0.9999701245193188
2024-12-11,Greed,1,74,1806.879318,1806.88,1,0.9999996225537944
2024-12-11,Greed,1,74,14.483411,14.48,1,1.0002355662983424
2024-12-11,Greed,1,74,394.599033,394.6,1,0.9999975494171313
2024-12-11,Greed,1,74,17.291419,17.29,1,1.000082070561018
2024-12-11,Greed,1,74,99.019233,99.02,1,0.9999922540900829
2024-12-11,Greed,1,74,55.421213,55.42,1,1.0000218874052689
2024-12-11,Greed,1,74,591.89855,591.9,1,0.9999975502618687
2024-12-11,Greed,1,74,84.683613,84.68,1,1.000042666509211
2024-12-11,Greed,1,74,100.053763,100.05,1,1.000037611194403
2024-12-11,Greed,1,74,21.872906,21.87,1,1.0001328760859625
2024-12-11,Greed,1,74,51.726465,51.73,1,0.9999316644113667
2024-12-11,Greed,1,74,11.527613,11.53,1,0.9997929748482222
2024-12-11,Greed,1,74,170.549545,170.55,1,0.9999973321606566
2024-12-11,Greed,1,74,11.527613,11.53,1,0.9997929748482222
2024-12-11,Greed,1,74,48.475088,48.48,1,0.9998986798679869
2024-12-11,Greed,1,74,48.622878,48.62,1,1.000059193747429
2024-12-11,Greed,1,74,21361.99552,21362.01,1,0.9999993221611637
2024-12-11,Greed,1,74,907.743688,907.74,1,1.0000040628373763
2024-12-11,Greed,1,74,59.91316,59.91,1,1.0000527457853448
2024-12-11,Greed,1,74,296.5998,296.6,1,0.9999993256911666
2024-12-11,Greed,1,74,296.5998,296.6,1,0.9999993256911666
2024-12-11,Greed,1,74,11.567393,11.57,1,0.9997746758859117
2024-12-11,Greed,1,74,59.91316,59.91,1,1.0000527457853448
2024-12-11,Greed,1,74,24.024584,24.02,1,1.0001908409658617
2024-12-11,Greed,1,74,44.48997,44.49,1,0.9999993256911665
2024-12-11,Greed,1,74,296.5998,296.6,1,0.9999993256911666
2024-12-11,Greed,1,74,172.176184,172.18,1,0.9999778371471716
2024-12-11,Greed,1,74,84.382644,84.38,1,1.0000313344394407
2024-12-11,Greed,1,74,33.960678,33.96,1,1.0000199646643109
2024-12-11,Greed,1,74,60.06146,60.06,1,1.0000243090243088
2024-12-11,Greed,1,74,39.596074,39.6,1,0.9999008585858586
2024-12-11,Greed,1,74,59.31996,59.32,1,0.9999993256911666
2024-12-11,Greed,1,74,3625.487656,3625.49,1,0.9999993534667038
2024-12-11,Greed,1,74,5354.96109,5354.96,1,1.0000002035496063
2024-12-11,Greed,1,74,44.48997,44.49,1,0.9999993256911665
2024-12-11,Greed,1,74,44.48997,44.49,1,0.9999993256911665
2024-12-11,Greed,1,74,5931.996,5932.0,1,0.9999993256911666
2024-12-11,Greed,1,74,1234.300068,1234.3,1,1.000000055091955
2024-12-11,Greed,1,74,16.312989,16.31,1,1.0001832618025752
2024-12-11,Greed,1,74,73.556751,73.56,1,0.9999558319738989
2024-12-11,Greed,1,74,296.5998,296.6,1,0.9999993256911666
2024-12-11,Greed,1,74,286.663707,286.66,1,1.0000129316960857
2024-12-11,Greed,1,74,1270.336944,1270.34,1,0.999997594344821
2024-12-11,Greed,1,74,99.064334,99.06,1,1.0000437512618614
2024-12-11,Greed,1,74,75.18805,75.19,1,0.9999740657002262
2024-12-11,Greed,1,74,18.240888,18.24,1,1.0000486842105265
2024-12-11,Greed,1,74,32.922578,32.92,1,1.000078311057108
2024-12-11,Greed,1,74,11.567393,11.57,1,0.9997746758859117
2024-12-11,Greed,1,74,3500.02594,3500.03,1,0.9999988400099427
2024-12-11,Greed,1,74,11.567393,11.57,1,0.9997746758859117
2024-12-11,Greed,1,74,11.567393,11.57,1,0.9997746758859117
2024-12-11,Greed,1,74,613.664987,613.67,1,0.9999918311144427
2024-12-11,Greed,1,74,259.333927,259.33,1,1.0000151428681603
2024-12-11,Greed,1,74,11.645393,11.65,1,0.9996045493562232
2024-12-11,Greed,1,74,60.46646,60.47,1,0.9999414585744998
2024-12-11,Greed,1,74,27.172582,27.17,1,1.000095031284505
2024-12-11,Greed,1,74,11.645393,11.65,1,0.9996045493562232
2024-12-11,Greed,1,74,180.05568,180.06,1,0.9999760079973342
2024-12-11,Greed,1,74,60.91436,60.91,1,1.0000715810211789
2024-12-11,Greed,1,74,34.189678,34.19,1,0.9999905820415327
2024-12-11,Greed,1,74,60.31716,60.32,1,0.9999529177718833
2024-12-11,Greed,1,74,11.645393,11.65,1,0.9996045493562232
2024-12-11,Greed,1,74,24282.58364,24282.6,1,0.9999993262665449
2024-12-11,Greed,1,74,24999.95551,24999.97,1,0.9999994203993045
2024-12-11,Greed,1,74,6319.235113,6319.24,1,0.9999992266475083
2024-12-11,Greed,1,74,18680.65312,18680.67,1,0.999999096392153
2024-12-11,Greed,1,74,1196.074862,1196.08,1,0.9999957043007157
2024-12-11,Greed,1,74,22.450106,22.45,1,1.0000047216035637
2024-12-11,Greed,1,74,1223.379044,1223.38,1,0.99999921855842
2024-12-11,Greed,1,74,72.204393,72.2,1,1.000060844875346
2024-12-11,Greed,1,74,11.528433,11.53,1,0.9998640936686904
2024-12-11,Greed,1,74,17.899409,17.9,1,0.9999669832402235
2024-12-11,Greed,1,74,49.754288,49.75,1,1.000086190954774
2024-12-11,Greed,1,74,13.197022,13.2,1,0.999774393939394
2024-12-11,Greed,1,74,92.682529,92.68,1,1.000027287440656
2024-12-11,Greed,1,74,907.105602,907.11,1,0.9999951516354135
2024-12-11,Greed,1,74,240.276802,240.28,1,0.9999866905277177
2024-12-11,Greed,1,74,2500.759692,2500.76,1,0.9999998768374414
2024-12-11,Greed,1,74,127.267827,127.27,1,0.9999829260627013
2024-12-11,Greed,1,74,11.528433,11.53,1,0.9998640936686904
2024-12-11,Greed,1,74,57.187093,57.19,1,0.999949169435216
2024-12-11,Greed,1,74,61.28272,61.28,1,1.0000443864229764
2024-12-11,Greed,1,74,61.28272,61.28,1,1.0000443864229764
2024-12-11,Greed,1,74,8.949705,8.95,1,0.9999670391061453
2024-12-11,Greed,1,74,11.528433,11.53,1,0.9998640936686904
2024-12-11,Greed,1,74,207.056714,207.06,1,0.9999841302038056
2024-12-11,Greed,1,74,11.528433,11.53,1,0.9998640936686904
2024-12-11,Greed,1,74,61.43441,61.43,1,1.000071789028162
2024-12-11,Greed,1,74,14.562231,14.56,1,1.000153228021978
2024-12-11,Greed,1,74,14.713921,14.71,1,1.0002665533650577
2024-12-11,Greed,1,74,2481.343385,2481.35,1,0.9999973341124792
2024-12-11,Greed,1,74,600.085245,600.09,1,0.9999920761885717
2024-12-11,Greed,1,74,61.43441,61.43,1,1.000071789028162
2024-12-11,Greed,1,74,10001.52187,10001.53,1,0.99999918712437
2024-12-11,Greed,1,74,60.67596,60.68,1,0.9999334212261042
2024-12-11,Greed,1,74,61.28272,61.28,1,1.0000443864229764
2024-12-11,Greed,1,74,818.063631,818.06,1,1.0000044385497397
2024-12-11,Greed,1,74,37.012336,37.01,1,1.0000631180761956
2024-12-11,Greed,1,74,124.840788,124.84,1,1.0000063120794618
2024-12-11,Greed,1,74,61.43441,61.43,1,1.000071789028162
2024-12-11,Greed,1,74,1524.786875,1524.79,1,0.9999979505374511
2024-12-11,Greed,1,74,91.01394,91.01,1,1.00004329194594
2024-12-11,Greed,1,74,61.43441,61.43,1,1.000071789028162
2024-12-11,Greed,1,74,61.28272,61.28,1,1.0000443864229764
2024-12-11,Greed,1,74,1958.01323,1958.01,1,1.0000016496340673
2024-12-11,Greed,1,74,1123.965311,1123.97,1,0.9999958281804674
2024-12-11,Greed,1,74,109.736708,109.74,1,0.9999700018224895
2024-12-11,Greed,1,74,303.9798,303.98,1,0.9999993420619777
2024-12-11,Greed,1,74,303.9798,303.98,1,0.9999993420619777
2024-12-11,Greed,1,74,57.452183,57.45,1,1.000037998259356
2024-12-11,Greed,1,74,61.55591,61.56,1,0.9999335607537361
2024-12-11,Greed,1,74,61.55591,61.56,1,0.9999335607537361
2024-12-11,Greed,1,74,303.9798,303.98,1,0.9999993420619777
2024-12-11,Greed,1,74,303.9798,303.98,1,0.9999993420619777
2024-12-11,Greed,1,74,42.557172,42.56,1,0.9999335526315789
2024-12-11,Greed,1,74,151.9899,151.99,1,0.9999993420619777
2024-12-11,Greed,1,74,1011.644775,1011.65,1,0.9999948351702664
2024-12-11,Greed,1,74,151.9899,151.99,1,0.9999993420619777
2024-12-11,Greed,1,74,303.9798,303.98,1,0.9999993420619777
2024-12-11,Greed,1,74,60.79596,60.8,1,0.999933552631579
2024-12-11,Greed,1,74,2433.358299,2433.36,1,0.9999993009665646
2024-12-11,Greed,1,74,293.492497,293.49,1,1.0000085079559782
2024-12-11,Greed,1,74,303.9798,303.98,1,0.9999993420619777
2024-12-11,Greed,1,74,303.9798,303.98,1,0.9999993420619777
2024-12-11,Greed,1,74,303.9798,303.98,1,0.9999993420619777
2024-12-11,Greed,1,74,61.40392,61.4,1,1.0000638436482086
2024-12-11,Greed,1,74,889.748875,889.75,1,0.9999987355998876
2024-12-11,Greed,1,74,36.933546,36.93,1,1.0000960194963444
2024-12-11,Greed,1,74,135.878971,135.88,1,0.9999924271415956
2024-12-11,Greed,1,74,61.40392,61.4,1,1.0000638436482086
2024-12-11,Greed,1,74,61.40392,61.4,1,1.0000638436482086
2024-12-11,Greed,1,74,303.9798,303.98,1,0.9999993420619777
2024-12-11,Greed,1,74,303.9798,303.98,1,0.9999993420619777
2024-12-11,Greed,1,74,303.9798,303.98,1,0.9999993420619777
2024-12-11,Greed,1,74,303.9798,303.98,1,0.9999993420619777
2024-12-11,Greed,1,74,303.9798,303.98,1,0.9999993420619777
2024-12-11,Greed,1,74,303.9798,303.98,1,0.9999993420619777
2024-12-11,Greed,1,74,314.771083,314.77,1,1.0000034406074276
2024-12-11,Greed,1,74,215.825658,215.83,1,0.9999798823147847
2024-12-11,Greed,1,74,20.062667,20.06,1,1.0001329511465604
2024-12-11,Greed,1,74,303.9798,303.98,1,0.9999993420619777
2024-12-11,Greed,1,74,303.9798,303.98,1,0.9999993420619777
2024-12-11,Greed,1,74,303.9798,303.98,1,0.9999993420619777
2024-12-11,Greed,1,74,303.9798,303.98,1,0.9999993420619777
2024-12-11,Greed,1,74,303.9798,303.98,1,0.9999993420619777
2024-12-11,Greed,1,74,303.9798,303.98,1,0.9999993420619777
2024-12-11,Greed,1,74,303.9798,303.98,1,0.9999993420619777
2024-12-11,Greed,1,74,151.9899,151.99,1,0.9999993420619777
2024-12-11,Greed,1,74,54.868354,54.87,1,0.9999700018224895
2024-12-11,Greed,1,74,303.9798,303.98,1,0.9999993420619777
2024-12-11,Greed,1,74,10747.96578,10747.97,1,0.999999607367717
2024-12-11,Greed,1,74,24999.91861,24999.93,1,0.9999995443987243
2024-12-11,Greed,1,74,24999.91446,24999.93,1,0.9999993783982595
2024-12-11,Greed,1,74,24999.90205,24999.92,1,0.9999992819977025
2024-12-11,Greed,1,74,24999.83041,24999.85,1,0.9999992163952984
2024-12-12,Extreme Greed,2,83,24999.86967,24999.89,1,0.999999186796422
2024-12-12,Extreme Greed,2,83,24999.97914,24999.99,1,0.9999995655998262
2024-12-12,Extreme Greed,2,83,225.638863,225.64,1,0.9999949609998228
2024-12-12,Extreme Greed,2,83,26.681384,26.68,1,1.0000518740629685
2024-12-12,Extreme Greed,2,83,79.055952,79.06,1,0.9999487983809765
2024-12-12,Extreme Greed,2,83,8589.758585,8589.76,1,0.9999998352689714
2024-12-12,Extreme Greed,2,83,212.627571,212.63,1,0.9999885764003198
2024-12-12,Extreme Greed,2,83,22.893287,22.89,1,1.0001435998252513
2024-12-12,Extreme Greed,2,83,68.021059,68.02,1,1.0000155689503087
2024-12-12,Extreme Greed,2,83,404.502955,404.5,1,1.0000073053152039
2024-12-12,Extreme Greed,2,83,3472.203292,3472.21,1,0.9999980680891997
2024-12-12,Extreme Greed,2,83,1079.937245,1079.94,1,0.9999974489323481
2024-12-12,Extreme Greed,2,83,22.728587,22.73,1,0.9999378354597449
2024-12-12,Extreme Greed,2,83,67.19756,67.2,1,0.9999636904761904
2024-12-12,Extreme Greed,2,83,6522.61014,6522.61,1,1.0000000214638005
2024-12-12,Extreme Greed,2,83,4206.106047,4206.11,1,0.999999060176743
2024-12-12,Extreme Greed,2,83,23985.64164,23985.66,1,0.9999992345426393
2024-12-12,Extreme Greed,2,83,53.585668,53.59,1,0.9999191640231385
2024-12-12,Extreme Greed,2,83,960.726321,960.73,1,0.9999961706202575
2024-12-12,Extreme Greed,2,83,2663.24841,2663.25,1,0.9999994029850747
2024-12-12,Extreme Greed,2,83,432.317242,432.32,1,0.9999936204663213
2024-12-12,Extreme Greed,2,83,334.9998,335.0,1,0.9999994029850746
2024-12-12,Extreme Greed,2,83,33.66748,33.67,1,0.9999251559251559
2024-12-12,Extreme Greed,2,83,4033.062593,4033.07,1,0.999998163433811
2024-12-12,Extreme Greed,2,83,73.029957,73.03,1,0.9999994112008763
2024-12-12,Extreme Greed,2,83,37.184978,37.19,1,0.9998649636999194
2024-12-12,Extreme Greed,2,83,3002.938208,3002.94,1,0.9999994032514802
2024-12-12,Extreme Greed,2,83,334.9998,335.0,1,0.9999994029850746
2024-12-12,Extreme Greed,2,83,334.9998,335.0,1,0.9999994029850746
2024-12-12,Extreme Greed,2,83,83.74995,83.75,1,0.9999994029850746
2024-12-12,Extreme Greed,2,83,146.729913,146.73,1,0.9999994070742181
2024-12-12,Extreme Greed,2,83,11.557494,11.56,1,0.9997832179930796
2024-12-12,Extreme Greed,2,83,837.4995,837.5,1,0.9999994029850746
2024-12-12,Extreme Greed,2,83,14.404992,14.4,1,1.0003466666666667
2024-12-12,Extreme Greed,2,83,112.894933,112.9,1,0.999955119574845
2024-12-12,Extreme Greed,2,83,139.359917,139.36,1,0.9999994044202065
2024-12-12,Extreme Greed,2,83,23.282487,23.28,1,1.0001068298969071
